"","10Z-Heptadecenoic acid","12-hydroxystearic acid","2-Hydroxy-2-methylbutyric acid","2-Hydroxy-3-methylbutyric acid","2-Hydroxybutyric acid","2-Hydroxycaproic acid","2-Phenylpropionate","2-Methylbutyroylcarnitine","3-(3-Hydroxyphenyl)-3-hydroxypropanoic acid","3-Hydroxybutyric acid","3-Hydroxyisovaleric acid","Indole-3-propionic acid","3-Methy2-oxovaleric acid","3-Methyladipic acid","3-Hydroxylisovalerylcarnitine","4-Hydroxyphenylpyruvic acid","5-Aminolevulinic acid","5Z-Dodecenoic acid","5-Hydroxy-tryptophan","Dihomo-gamma-linolenic acid","Acetic acid","Acetoacetic acid","Acetylglycine","Adenosine monophosphate","Adipic acid","Adipoylcarnitine","Adrenic acid","alpha-Hydroxyisobutyric acid","Alpha-ketoisovaleric acid","Alpha-Linolenic acid","Phenylacetylglutamine","Aminoadipic acid","Arachidonic acid","Azelaic acid","Benzamide","Benzenebutanoic acid","Benzoic acid","Beta-Alanine","Butyric acid","Caproic acid","Carnitine","Chenodeoxycholic acid","Cholic acid","Cinnamic acid","cis-Aconitic acid","Citramalic acid","Citric acid","Citrulline","Creatine","D-2-Hydroxyglutaric acid","Fructose","Gluconolactone","Glucose","D-Maltose and Alpha-Lactose","Xylose","Xylulose","Capric acid","Decanoylcarnitine","Deoxycholic acid","Dimethylglycine","Docosahexaenoic acid DHA","Docosapentaenoic acid (22n-6)","Docosapentaenoic acid (22n-3)","Dodecanoic acid","Eicosapentaenoic acid EPA","Erythronic acid","Fructose 1,6-bisphosphate","Fumaric acid","Galactonic acid","Gamma-Aminobutyric acid","Gamma-Linolenic acid","Sulfolithocholylglycine","Glucaric acid","Glutaconic acid","Glutaric acid","Glutarylcarnitine","Glyceric acid","Glycine","Chenodeoxycholic acid glycine conjugate","Glycocholic acid","Deoxycholic acid glycine conjugate","Glycohyocholic acid","Glycolic acid","Glycoursodeoxycholic acid","Glycylproline","Guanidoacetic acid","Heptadecanoic acid","Hexanoylcarnitine","Hippuric acid","Homovanillic acid","Hydrocinnamic acid","Hydroxyphenyllactic acid","Hydroxypropionic acid","Hyodeoxycholic acid","Indoleacetic acid","Isocaproic acid","Isocitric acid","Isovaleric acid","Isovalerylcarnitine","Ketoleucine","Alanine","3-Aminoisobutanoic acid","Arginine","Asparagine","Aspartic acid","Cystine","Glutamic acid","Glutamine","Histidine","Homocitrulline","Homoserine","Lactic acid","Leucine","Lysine","Malic acid","Methionine","Phenylalanine","Pipecolic acid","Proline","Serine","threonine","Tryptophan","Tyrosine","Valine","Acetylcarnitine","Dodecanoylcarnitine","Linoelaidic acid","Linoleic acid","Linoleyl carnitine","Maleic acid","Malonic acid","Malonylcarnitine","Mandelic acid","Methionine sulfoxide","Methylcysteine","Methylglutaric acid","Methylmalonic acid","Methylmalonylcarnitine","Methylsuccinic acid","9E-tetradecenoic acid","Myristic acid","Myristoleic acid","Tetradecanoylcarnitine","N-Acetyaspartic acid","N-Acetylglutamine","N-Acetylneuraminic acid","N-Acetylserine","N-Methylnicotinamide","10Z-Nonadecenoic acid","Pelargonic acid","Norvaline","Caprylic acid","Octanoylcarnitine","Oleic acid","Oleylcarnitine","Ornithine","Ortho-Hydroxyphenylacetic acid","Oxalic acid","Oxoadipic acid","Oxoglutaric acid","p-Hydroxyphenylacetic acid","Palmitelaidic acid","Palmitic acid","Palmitoleic acid","Palmitoylcarnitine","Pentadecanoic acid","Phenylacetic acid","Phenyllactic acid","Phenylpyruvic acid","Phosphoribosyl pyrophosphate","Phthalic acid","Picolinic acid","Pimelic acid","Propionic acid","Propionylcarnitine","Protocatechuic acid","Pyroglutamic acid","Pyruvic acid","Rhamnose","Ricinoleic acid","Sarcosine","Sebacic acid","Selenomethionine","Shikimic acid","Stearic acid","Stearylcarnitine","Suberic acid","Succinic acid","Tartaric acid","Taurochenodeoxycholic acid","Taurocholic acid","Taurohyodeoxycholic acid","Tauroursodeoxycholic acid","Threonic acid","trans-Aconitic acid","Trehalose","Tridecanoic acid","Undecanoic acid","Undecylenic acid"
"MB0424",3.987435941,1.182852229,0.449575632,18.84258021,67.0019693,0.349032968,1.673760993,0.085584945,0.140743772,162.8495864,0.604789949,12.06318475,29.73031181,1.2811358,0.052434644,0.8495963,0.906305397,19.18666872,2.627299887,1.80523813,23.62741325,3.34921844,10.50526038,47.96252563,0.545331194,0.123580792,12.88789424,12.04932138,12.60151577,44.35775374,1.270207593,6.42836974,25.98777403,28.73690561,0.578117212,0.706206364,1.759528094,9.162686303,0.797231316,0.41636061,50.6395804,1.163199585,0.126992865,0.284888999,68.72838301,0.146867029,39.56100312,46.15193448,60.86711156,0.844345,5.355618179,4.39420602,6793.259438,0.27618814,3.632792137,2.358972594,65.80805128,1.222965743,0.351971337,2.628211796,40.0181297,4.881599529,11.4242369,21.88006269,2.233523832,3.404023089,1.177142796,2.821941696,6.277158054,0.157037543,5.011809841,0.244644149,0.400536122,15.085914,1.593652235,0.124164705,24.80826374,409.233179,1.277776648,0.660341346,0.162804696,0.024294868,15.61371063,0.454102054,0.280569621,4.565147942,2.711888271,0.309147781,6.511216167,1.382529648,1.612825885,2.519523596,25.65116602,0.082517955,1.988964076,0.239077206,1.259640471,1.1501442,0.191700933,61.89651758,489.6517679,8.971452679,178.6768202,58.02832422,69.20685217,23.67359015,22.66917717,1150.761518,104.3682323,0.41926367,0.695144022,1449.240462,200.5804149,467.2373147,6.615532586,43.9071873,51.83816634,7.540263143,350.9277341,217.625008,139.4712058,107.344608,104.6820899,186.337665,23.32429321,0.31217116,5.847847203,571.5966466,0.429428801,0.15493743,0.046280643,0.116974416,0.862932347,0.115478719,4.224440435,0.558912206,10.04433052,0.135617511,0.478564115,1.960000871,50.59009833,1.330001943,0.043247838,1.027920638,0.448569022,1.279116303,2.744812079,7.79755026,4.060386691,0.541011522,0.495856253,98.7171923,0.852148398,308.6832434,0.926693484,149.1824946,0.172494292,24.01211476,0.199549829,17.34236789,0.2437434,0.824402532,137.3321026,73.38244891,0.41256154,3.9390933,13.46075451,0.462355008,0.45955684,5.287167015,0.373763445,0.034513652,0.436280795,1.224785749,1.322349636,0.084478148,24.27233279,160.0381516,2.481875374,0.317557982,2.812868311,0,0.766784692,0.341160027,116.4733528,0.909354338,129.8927316,9.305479651,0.161965027,0.200871963,0.099191133,0.07986655,0.045949553,3.705654789,82.5761082,0.502916133,0.889635938,0.001161376,18.30374213
"MB0876",3.786124894,1.493449202,0.518883209,11.89180017,60.56718355,0.320945291,0,0.092829664,0.226475676,268.0720625,0.759406217,0.184632613,34.85379144,1.564876922,0.034381841,0.384837038,0.829455377,13.99406371,0,1.501333593,23.68002553,5.383987868,12.65134809,38.48454838,0.4080367,0.133466408,11.24284776,10.42942495,13.66621149,34.82289259,0.779991391,1.481892822,22.93955422,11.72085201,0.57579998,0.591955914,1.854103588,3.798963398,0.78388171,0.357658178,44.97194659,0.608236616,0.114067261,0.183469636,62.30319793,0.058950661,34.95858617,59.18753305,63.51507712,0.543814135,3.438668451,3.148438311,6299.723983,1.126278751,0.952818729,1.583807123,64.30592065,1.200266171,0,4.222482411,50.9146203,6.215527487,9.242402192,20.02502635,2.780468174,4.245199536,1.195948179,1.449430509,0.414243479,0.238235699,2.453715114,0.043358908,0.527016117,13.88035636,1.87283184,0.080214482,27.88553821,466.059872,0.861529875,1.391687942,0.035549179,0.002409886,12.27236065,0.515285022,0.320650162,3.832769378,1.830898065,0.343257323,2.398887193,0.910728301,0,0.867300841,33.04530502,0.082517955,3.524170097,0.217387241,1.141742638,0.788094691,0.116720024,72.95012966,371.7125111,10.12436543,182.4221136,56.94972578,57.17546291,24.28660724,19.43755776,1340.924029,107.5488775,0.36796557,1.225108274,1069.867971,215.4119467,438.3775104,4.533848828,44.70582012,59.95145148,5.621965124,347.1574116,303.4075747,148.4693083,126.2225408,115.2248474,206.8168922,22.88124173,0.29526936,5.270284322,536.8459341,0.373752765,0.124726739,0.020939326,0.086429961,0.460981818,0.094211574,5.681834018,0.621438838,8.000688486,0.091402248,0.488672939,1.667758908,53.59219645,1.381292668,0.035600287,0.876194248,0.437458051,1.220805067,2.631894327,4.153194636,3.727104789,0.578647182,0.48313148,103.2633318,0.868640213,266.1474993,0.723845082,101.4981973,0.122862789,33.93229987,0.064761085,9.404955815,0.19599835,1.414429913,115.0160337,86.30789816,0.333360626,4.200717422,9.632850797,0.263440392,0.369727767,4.657233162,0.430392233,0.036126628,0.170627276,0.945365503,0.837683501,0.051360406,19.57340249,56.18337296,2.481875374,0.166542675,3.024453719,0,0.832376146,0.335463466,98.21404546,0.671074426,40.24724617,6.458177779,0.041686787,0.255489712,0.260612877,0.079379933,0.08999734,4.510265335,77.64077194,0.508217897,1.051553731,0.00177783,25.4855803
"MB0893",5.40105946,0.989423102,0.332514166,19.13533291,119.9522775,0.193313758,0.155808315,0.064625946,0.176049361,108.5820132,0.744827101,0.921966644,36.05475347,0.647324464,0.07566133,0.78068551,0.7463628,13.92203424,0,4.234162726,12.84909483,3.977934032,7.620627826,44.43317625,0.8431978,0.061230152,24.12812021,14.55725875,18.29101342,65.28128086,0.304633707,3.190609583,39.55618665,9.922009321,0.504066611,0.912796098,2.051432785,5.985243736,0.362568299,0.280075865,42.19894526,0.106409885,0.081904795,2.202785065,65.38327885,0.206524243,37.09533745,52.14415602,44.07149801,0.582551846,4.121713993,3.931900099,7304.327296,0.476090689,1.736729288,3.437164255,59.91917927,0.695085465,0.418385344,4.114817503,86.83970958,6.637020763,26.33861785,32.11178637,7.520781446,5.550450823,1.195826471,1.48841703,0.419228983,0.252859047,18.3715596,0.134385574,0.397097259,10.53185817,0.320447898,0.164411246,34.19499891,347.3476449,1.36332864,3.05924757,0.326324335,0,9.236615566,0.028392147,0.186722124,3.779559753,1.9402357,0.200530868,8.114937211,1.265828981,0.226603013,0.885818061,37.62897303,0.082517955,2.506218749,0.172910263,1.088155808,0.900275027,0.210145555,82.91547628,544.8928392,7.527102896,169.6451541,61.33704203,62.7926706,22.01915143,25.51238237,1240.824036,107.3886533,0.352041147,0.870221748,1490.119492,213.4668552,534.7466513,5.011358594,41.40945055,62.55740186,5.843478245,215.9063873,215.2407191,130.228675,112.4566269,127.8335153,215.1061561,17.91742409,0.220909771,9.72170358,686.6926543,0.370495916,0.074385162,0.041966624,0.093871796,0.410055636,0.074255341,9.216126545,0.495294319,7.977585689,0.14225169,0.159730307,1.599569846,102.1847805,2.085794837,0.038458765,0.676218856,0.430793291,1.011549774,2.693026185,6.581988152,4.817651499,0.543219468,0.544019402,89.62513111,0.472294952,325.7340502,0.719018541,158.9697215,0.129131785,35.50278588,0.299080885,17.05752777,0.415763845,2.960210812,122.7748151,125.2562905,0.356021125,5.414151346,4.682197342,0.479000479,0.359495212,5.468189023,0.386445712,0.041958234,0.236850226,0.799614653,0.862652962,0.068260589,24.50584319,180.742856,2.481875374,0.242022258,3.637490266,0,0.778251908,0.350712202,82.44798128,0.609990275,52.44877657,6.09109592,0.106311408,0.433040901,1.240095699,0.079236053,0.055345359,6.164684706,90.04859613,0.512343628,1.205978229,0.001121666,22.61366468
"MB0940",3.330789582,0.601247109,0.83453394,29.48029649,93.80791314,0.323447031,1.199578071,0.165886988,0.183661603,156.0343281,0.656413926,1.523113168,61.59451663,0.572643332,0.040443044,1.092121099,0.35065883,7.123673572,0,2.285312411,10.45995891,8.532606265,12.28058142,45.80914315,0.449425344,0.119984502,11.67325989,14.13565311,21.0339818,37.90429377,1.229191683,3.698176608,33.05761961,28.07088441,0.553656265,0.978878379,2.100612363,6.699739435,1.776122547,0.267244419,48.21626998,13.51454176,0.494388941,0.290738964,86.85259337,0.1109198,44.43187419,60.17231594,79.62712254,0.657525806,6.31343353,5.400989966,8174.483122,0.934543758,2.201305185,2.391689812,54.11523783,0.846342438,4.688444527,4.520760615,39.55133606,4.981302665,9.73313289,13.1752664,3.031679724,4.063637445,1.148166197,1.572560361,0.423721542,0.238634659,8.9806894,0.264727567,0,18.787968,0.318945832,0.166750067,18.21452018,585.9777927,2.277945354,0.898537356,0.761300149,0,15.36931163,0.127104485,0.380633602,4.369127227,2.608962188,0.216700211,4.819195672,1.305960833,1.166621266,2.614643839,49.6956324,0.389859322,3.011387839,0.277351986,1.220887103,0.99449348,0.181438633,93.53203125,464.0145134,7.447218999,352.748847,59.9194947,94.67146161,44.43468145,32.23051738,1174.573259,133.8624779,0.780265863,0.655822073,1450.224003,272.7001632,508.3305226,3.886546111,34.32028674,74.6428086,6.059466127,291.1597581,316.8725813,145.0793395,131.5058724,117.2557259,266.6049839,18.4801024,0.192609488,7.11427453,459.5010971,0.358854581,0.1461069,0.030962185,0.092580676,0.6049604,0.109162301,14.33279198,0.609769052,6.310230938,0.10939161,0.17115672,1.574993699,43.62521826,0.544147426,0.036550074,0.732375361,0.433192507,1.589446075,3.498051038,9.489070783,2.451765694,0.594243797,0.475955221,116.5487612,0.565779511,275.8019603,0.653825194,129.7812472,0.320898121,24.75879012,0.103298273,12.06183715,0.786952494,0.525156541,135.9416118,32.88908355,0.373005306,3.007458383,12.42058247,0.582530916,1.191825107,5.387468214,0.286776776,0.036368454,0.439698663,0.874531493,1.799266433,0.08485553,33.22397454,96.54729416,2.769443049,0.178354533,2.499107555,0,1.126248316,0.442844042,129.0332839,0.775160379,88.46541829,5.951260869,0.112752726,0.35547993,0.116822218,0.08522573,0.036629489,3.813780275,97.03060257,0.511502819,0.886752808,0.001996318,19.2219763
"MB0553",2.306983971,0.896880512,0.220408716,12.26638365,59.21117197,0.372209766,0.078859049,0.229400792,0.328054182,167.6417378,0.522641119,0.136995292,32.87432189,0.826432943,0.023907314,0.690268553,1.442826007,1.683506504,0,0.810329361,22.00027888,6.538787295,5.891600902,45.60842897,0.740050726,0.133705953,6.541203021,8.159749729,12.440647,25.26647388,2.929080146,1.103149646,16.70603224,0,0.491533195,0.22843693,1.230159385,4.569881269,0.665595276,0.094349072,34.78550456,0.349605347,0.093758289,0.124629476,61.6977111,0.03629477,29.88935894,68.34092309,31.3544612,0.292026624,2.413226648,3.899761277,5990.814218,2.10824055,1.742263875,2.57411783,35.27031566,0.642597389,0.033932475,4.371708838,20.36530652,1.592545182,5.623419354,11.323533,1.637878448,2.347423244,1.171567816,1.066426417,1.34125597,0.274275376,1.91568367,0.022043737,0.042919463,15.16132613,0.567675699,0.087235122,16.45336573,373.1057308,11.46187743,3.544374086,0.085414854,0.094222085,10.19223393,0.83749677,0.188363326,4.880768076,1.202046612,0.14766458,3.04964295,0.871287052,0.003249111,0.277325474,23.60918684,0.082517955,0.833004309,0.194228278,0.80348337,0.331376184,0.113332014,57.64538005,326.5999338,7.856595017,169.7119293,50.72323839,48.22206672,34.49172809,21.60417371,1223.45653,105.9788889,0.199682823,0.588037891,1116.927427,219.9485299,428.970102,3.991271652,42.66291757,56.26091933,3.774290266,215.9269631,216.0591334,170.5290459,83.28128934,77.20423337,186.638022,14.24425802,0.145966813,2.441586027,314.7119376,0.334063776,0.205065524,0.039997289,0.14008929,0.041474405,0.13566427,5.21421241,0.574913079,7.064762118,0.108214952,0.221682417,0.517777524,27.89187866,0.720165267,0.016354155,0.640467205,0.502282259,0.911735154,2.280293597,8.107867514,1.364946642,0.528958623,0.565477461,64.24228454,0.418528464,206.1552277,0.480531116,140.6168197,0.068739038,22.79596338,0.096930588,12.88040928,0.382520409,0.422003761,95.44701656,43.95388261,0.256264575,2.199464189,12.40896564,0.183994962,0.197185139,4.414957904,0.530459236,0.039542146,0.211457295,0.767623131,0.829119238,0.097742281,18.94821031,89.98299365,4.020784889,0.184315832,2.370800831,0,0.907155887,0.353182591,76.6884885,0.439893582,27.43308591,5.718378606,0.17143603,1.568050224,1.318745249,0.085038626,0.18798769,2.588214531,73.92279495,0.518804037,1.005289901,0.001490352,13.87838846
"MB0912",5.201336781,0.793500982,0.126990646,13.97464309,74.72579858,0.294376708,0,0.042309306,0.141917381,96.32936793,0.640040968,0,46.11392678,0.272478875,0.050804365,1.415714722,0.627337318,5.418643964,2.137443493,1.767395117,9.616010148,10.19144193,7.839916421,46.4520603,0.355128478,0.062397529,13.29109868,9.835239745,18.317623,33.69960276,2.07917575,1.116380186,19.33565717,4.494198353,0.539918324,0,1.258161613,5.030205501,0.780206984,0.201339472,29.38134666,1.103796522,0.164236578,0.035961883,64.07212263,0.661444545,31.70201902,28.81085742,36.30141602,0.650663476,2.955379824,3.120681138,4838.137132,0,2.063223767,2.33112885,49.18749661,0.525260502,0.12918654,3.986101695,18.51603278,2.435853099,6.049137597,18.45551509,1.205777626,1.145608057,1.187272776,1.039294669,0.415970955,0.246867432,12.51266273,0.023680286,0.26547387,16.65780049,1.026218604,0.158966809,12.8722634,290.6444277,0.583354995,0.715620335,0.008977598,0.001194115,10.04602663,0.189774628,0.166823306,3.274458838,1.26681997,0.154010008,0.523670725,1.147618835,0,0.394424538,105.5615448,0.082517955,2.62004348,0.209261665,1.299149507,1.668093427,0.298126662,71.61756445,402.1040761,4.492709619,128.3389105,38.7572883,54.00689705,39.84261746,22.62060217,1032.452991,78.66006633,0.316104466,0.573955107,1476.001267,223.1784334,330.642652,4.927942824,31.83557431,64.82137134,3.505315478,185.8037685,151.20651,88.99369309,91.78792318,98.73193528,229.0612101,13.78943816,0.108239859,4.562427268,459.7459286,0.269075774,0.177736766,0.047333234,0.141572642,0.266466827,0.074799927,5.662298808,0.383874142,5.826702662,0.16518005,0.307812492,0.954906985,64.80728372,1.331368468,0.014451385,0.778612599,0.450838629,0.87708361,2.78225555,5.77560842,2.114488454,0.549624216,0.586376184,87.24128956,0.344378583,275.0196637,0.189021523,43.75915859,0.06674463,10.48309329,0.280255728,13.15828623,0.584581505,1.659181004,96.36311178,74.97687977,0.232076537,2.88048258,5.773114877,0.309571376,0.304564566,4.872993188,0.324500023,0.035476523,0.179065784,1.025890344,2.152843,0.063254738,19.84030951,189.3429188,5.582527812,0.317617766,2.601633138,0,0.823262624,0.349045179,57.66827844,0.503657688,28.90658384,4.982011249,0.116308271,0.088593432,0.117389734,0.079243081,0.033143192,0.975042482,79.69755486,0.540989145,0.857343281,0.001604694,4.138751909
"MB0673",3.7454085,0.86175034,0.466878399,14.85359856,58.94290187,0.319501305,0.538480183,0.082108652,0.169112329,121.1401412,0.6695651,0.808112233,49.41160681,0.186783426,0.03709837,0.742156669,0.53358805,8.438479867,0.13969117,1.945834848,10.05330726,4.162716121,8.559819786,47.99993035,0.383775475,0.077287999,10.63070207,9.680806819,17.33478805,49.61673069,1.449030335,2.816693051,17.6347812,8.469203071,0.574039858,0.43417629,1.219415804,8.934258592,0.756131191,0.290630006,37.84123067,2.574792042,0.153131779,0.140834969,81.87414522,0.194565012,42.25485438,51.11412667,64.61503495,0.795440465,6.488750646,4.66330093,6781.058835,0.298720608,7.25030168,2.576101416,50.54291083,0.560221156,1.669999391,4.687638266,14.74056682,2.240094838,4.006661775,12.09246476,0.465006672,1.442848887,1.222860635,2.415785619,2.623635243,0.275046716,9.03064637,0.387775248,0.345007963,7.954330798,1.470168969,0.083826631,17.64046179,485.194697,6.142864322,3.066802237,1.962721454,0.065948897,14.11101203,1.474371892,0.215489885,4.697969834,1.41577379,0.181486407,1.920076316,0.937839272,0.546046462,0.997033245,49.94882671,0.089605769,2.384935699,0.248748074,1.717330935,0.903491697,0.13135241,80.36793091,498.6606057,3.978795121,169.3848435,45.62255846,64.79547974,43.18657716,31.2585478,1166.350868,93.93571825,0.3247699,1.515091723,1635.042825,212.688646,439.3589542,8.654848219,36.05782912,63.57203309,4.61545638,252.0617929,219.7287527,113.1447621,97.44017883,116.687723,224.8611149,17.55785245,0.142080909,5.374617889,605.2824862,0.348028601,0.26400752,0.045928289,0.119341048,0.362024302,0.112264592,4.481696583,0.726991252,9.09528351,0.085963486,0.437458851,1.598103358,63.03536529,1.256185415,0.02639514,0.953281842,0.431878956,1.186528099,2.598637996,25.31538722,2.013672025,0.541831619,0.503476486,104.7160385,0.353452041,312.4011885,0.372611935,129.5588658,0.148725714,11.86393797,0.506602707,26.98217352,0.658064426,1.489394705,117.4552114,87.11371657,0.306949249,3.148515027,34.68828749,0.263958082,0,4.951354972,0.439104323,0.029171177,0.236166022,1.078986077,0.897231776,0.129940349,32.69567724,177.3323194,2.481875374,0.396374763,2.461390843,0,0.75288424,0.371088941,78.43524575,0.394098029,52.61217872,8.025540517,0.113486308,0.458260922,0.256871388,0.079497458,0.120539895,1.405080036,99.03825584,0.489294621,0.538169264,0.001709608,4.084101494
"MB0624",2.9002928,1.061242455,0.288823838,9.952631089,39.48585942,0.283683193,0,0.033004863,0.111742722,237.8264609,0.441406113,0,27.85472434,0.146380005,0.027280176,0.286419486,1.458120188,6.749012025,0.00052122,1.267948301,26.63320539,9.413393091,5.909469892,50.11604127,0.734495749,0.061137763,12.55232857,7.503546354,9.393301086,37.40317631,4.845856875,1.534408182,22.20187536,1.971146024,0.555009691,0.112284265,1.116998699,5.497691143,0.596125524,0.173674966,28.94339833,0.424472537,0.093302998,0.061063169,75.89833813,0.051739223,37.79758726,70.49873394,20.85200871,0.67756355,2.286467894,4.554693543,5185.603557,2.17024815,3.342333193,2.717544565,39.59025919,0.876848269,0.056635453,4.702207846,11.97804608,1.618465828,3.413614449,10.14039406,0.601346126,2.007904637,1.181963688,1.872878993,0.582732182,0.270052555,7.616956659,0.022482188,0.688828227,12.83255245,4.622582894,0.083351924,12.5921466,357.0423341,5.741720606,1.713038457,0.012488789,0.063282175,11.19404427,2.514927972,0.141491982,4.335596034,1.11477086,0.180907676,0.953313754,0.705964808,0,0.49904949,40.70083978,0.082517955,2.965560973,0.213439775,1.582662643,1.148936539,0.148676405,57.16880617,286.9958578,4.071060017,162.8931868,51.10007853,44.88078962,30.41048625,22.04483915,1127.072505,93.57756292,0.1440629,1.025005184,969.6860948,162.8127798,351.6464637,5.88236272,38.51996891,44.50791914,4.39960673,165.0533525,186.7736053,122.3540494,70.2920257,75.98614308,153.0543698,13.51791145,0.217781296,5.383782344,590.7847003,0.463995157,0.215961739,0.047383335,0.085229043,0.410892615,0.128629661,4.506506495,0.623571045,6.229784613,0.109849099,1.291519632,1.096577157,49.14089963,1.446011292,0.027761221,0.992286428,0.430793291,1.001283249,2.48699222,20.31167207,1.891029137,0.472900465,0.516507302,73.80639915,0.584951457,289.9796479,0.63783653,109.1878573,0.200301365,12.72607534,0.16830888,11.121047,1.448430274,1.694156798,110.159976,111.4691587,0.291448979,0.839828788,25.20826963,0.195187874,0,4.279665707,0.362176248,0.032058792,0.505758325,0.528270222,0.434212139,0.135866349,21.45912859,71.40874263,2.481875374,0.211661919,1.734176301,0,0.76660832,0.302700646,71.64301462,0.427664781,50.44301143,5.852961763,0.169667533,0.301253763,0.063976753,0.080226012,0.111842926,1.933111662,88.28914604,0.487609068,0.710684525,0.001400651,16.17768021
"MB0260",5.397767863,1.202693545,0.86157216,17.23321792,99.80318717,0.248926538,5.850770549,0.133887217,0.191751067,639.2208824,1.18897202,50.81715068,38.82222528,0.478750689,0.075943331,0.537243781,1.907136595,5.562329471,0,1.663389793,122.7902968,37.57722657,9.447651845,46.00926677,0.318190084,0.203191791,16.07652585,14.83192287,16.46493227,39.38152436,2.843117558,1.952506662,17.83798997,4.729469805,0.528943247,0.836710533,1.68169026,8.115353801,1.413493233,0.18685523,46.26311257,0.006724728,0.081731573,5.538102681,97.00435772,0.178434649,41.82501132,49.16963425,24.82050791,0.563109308,3.319976226,7.652930844,8467.883051,1.722946705,3.871875875,3.761714004,40.37582689,0.681607251,0.623151871,6.199566651,30.27035226,4.145518847,9.051904397,16.89290081,1.188024983,1.952175136,1.168735444,1.551250497,5.555803422,0.332509078,3.153463648,0.373323377,0.645961637,9.195179302,0.552731169,0.129406823,19.00783339,313.8765237,1.367123119,1.336588218,0.679752049,0.024679769,11.05385324,0.032807266,0.200015401,4.998122536,1.334963627,0.219202549,12.92988513,1.505285501,6.375329519,0.614347443,48.35909561,0.206182676,2.037154314,0.264104003,2.168321022,1.205286739,0.225778883,84.16839857,478.5873708,7.600356559,122.1957718,46.92044286,50.20642668,68.39551267,30.06299936,1429.025388,112.8210914,0.670325378,0.961332548,1143.521845,303.6067967,427.8475552,6.85515801,37.20107819,77.81105379,6.608532025,271.2974232,214.6243359,91.72333475,80.71706376,100.2894841,281.2655384,28.89197257,0.214552954,4.576444376,553.262651,0.365890668,0.194025382,0.046085586,0.230916014,0.378083898,0.094694408,6.99263894,0.67549031,11.45797866,0.170822596,0.221619611,1.38763233,77.84592027,1.572320694,0.027579578,0.844595553,0.484513672,1.312587111,4.323842367,5.046148859,3.598173566,0.503677196,0.529124285,91.82635748,0.437524565,394.7186854,0.522638594,117.9234815,0.178411649,22.9804902,0.154130365,18.46157278,0.570027975,1.861269951,111.2674785,91.31088095,0.276786105,3.503614023,4.862993733,0.518036432,0.452178116,5.568010989,0.331176963,0.03681972,0.286313213,1.372220688,1.953933487,0.154910274,32.42993617,121.7659801,4.379634023,0.209044618,7.442663618,0,0.760760191,0.333320679,65.26925451,0.477392647,35.14134023,10.72466958,0.15555635,0.22316545,0.216773895,0.080201861,0.033153011,2.094726093,109.1609403,0.501032995,1.020468404,0.000961287,9.71645774
"MB0652",3.807517156,1.008073535,1.472543976,10.29786158,90.98102083,0.202666811,2.705833515,0.096989113,0.150074766,111.8782008,0.659816285,0.693708532,33.43213398,0.364030879,0.055570917,0.849499458,1.18450348,2.13465659,1.09892793,1.038705928,74.92644806,3.673417884,14.73101726,48.951021,0.229950673,0.055885276,10.50223362,15.77353934,14.2795634,36.23733667,2.09312261,2.374793707,22.59422834,5.384233337,0.616635998,0.460102327,1.783417328,6.960985586,0.770932597,0.116890907,52.16228102,0.194376225,0.097616127,0.524468996,59.50953624,0.098728365,31.63389955,50.87632008,68.70056642,0.523349516,3.748134334,4.870642905,7069.923164,0.662547075,3.887649427,2.723819885,32.81211183,0.472580976,0.842254676,3.851740379,29.58693064,3.496838001,7.027410148,12.57311537,1.116234194,4.588356265,1.118318739,1.672793602,0.442366882,0.257228975,2.188702809,0.987226637,0.150194734,20.30716845,0.722057433,0.160549961,42.26634019,586.4293619,1.397616216,1.162683405,0.72345224,0.013846528,25.24792333,0.062926936,0.403053267,3.42305796,1.82231232,0.171401375,9.638183821,0.969118255,2.975920026,0.774649161,37.0722005,0.247898595,1.774063597,0.196901449,0.900919274,1.3544836,0.205838607,71.32757499,431.19139,9.23312834,194.1139563,47.90316289,49.01010498,57.36641199,25.06363528,942.0816989,101.5309337,0.397475242,1.100193169,1464.569494,195.4814298,366.7060046,3.978218205,42.49070416,62.36890282,4.919913285,438.4287629,213.6941005,151.7028004,111.4943599,105.6865536,234.4117106,15.36523903,0.097799236,4.299773334,477.9891675,0.474085202,0.116304985,0.028724599,0.080905642,0.185563311,0.235188641,10.50209452,0.605859941,4.581418179,0.115959399,0.239863203,0.466008739,62.72163905,0.937067517,0.017085534,0.766360008,0.608656872,1.299146752,3.719837465,22.02159518,2.465862342,0.527898476,0.534364558,77.74197167,0.27653282,293.1743042,0.844113736,292.6881116,0.200573062,49.91784929,0.162480991,16.32624963,1.100353705,1.206410604,116.4370412,67.82117174,0.34390221,3.73223755,26.69684078,0.451782486,1.014603378,4.933425816,0.45345147,0.03260482,0.356729268,1.115510695,1.56861984,0.110986123,25.30752429,153.6355447,2.505406413,0.196518511,2.725234506,0,0.770879128,0.561054277,89.03440645,0.774414352,42.7114869,4.180406502,0.065012703,0.346302561,0.191746962,0.103876038,0.033138754,4.474373995,72.52393234,0.489719954,0.769448147,0.001409144,26.35495567
